Time,Temperature (°C),Pressure (kPa),Bottom Oil Temperature (°C),Top Oil Temperature (°C),BDV (kV),Health Index (%),Health Classification
4/22/2024,47,128,42,47,79,90,Good
4/22/2024,62,118,53,49,67,65,Good
4/22/2024,63,126,50,57,66,65,Good
4/22/2024,47,124,42,50,79,95,Good
4/22/2024,60,114,43,51,74,87,Need Maintenance
4/22/2024,63,118,45,49,71,91,Good
4/22/2024,61,115,53,50,65,82,Need_Maintenance
4/22/2024,58,119,47,58,64,73,Good
4/22/2024,62,119,42,58,62,70,Bad
4/22/2024,51,122,43,53,63,76,Bad
4/22/2024,54,122,42,49,75,91,Need Maintenance
4/22/2024,56,116,50,58,68,86,Need_Maintenance
4/22/2024,60,122,53,51,79,70,Need_Maintenance
4/22/2024,59,119,43,48,64,79,Good
4/22/2024,50,128,42,47,72,89,Good
4/22/2024,60,112,53,56,59,76,Need Maintenance
4/22/2024,47,121,43,49,74,89,Good
4/22/2024,66,112,53,58,59,71,Need Maintenance
4/22/2024,48,127,44,51,75,95,Good
4/22/2024,50,127,42,51,76,94,Good
4/22/2024,48,112,43,49,74,90,Bad
4/22/2024,47,124,43,58,74,92,Need_Maintenance
4/22/2024,67,112,52,58,60,55,Bad
4/22/2024,60,116,42,47,62,71,Bad
4/22/2024,50,111,48,52,73,61,Bad
4/22/2024,60,118,51,52,78,78,Bad
4/22/2024,48,118,45,49,78,95,Good
4/22/2024,60,117,50,58,62,61,Need_Maintenance
4/22/2024,47,129,42,46,77,94,Good
4/22/2024,55,112,48,58,68,76,Need_Maintenance
4/22/2024,65,113,50,58,55,75,Bad
4/22/2024,47,117,44,50,72,95,Good
4/22/2024,56,112,44,57,61,83,Need Maintenance
4/22/2024,63,113,51,55,65,71,Bad
4/22/2024,64,119,50,58,59,68,Bad
4/22/2024,47,123,42,50,79,90,Good
4/22/2024,60,116,50,58,66,71,Need_Maintenance
4/22/2024,61,116,44,50,64,71,Good
4/22/2024,55,117,51,57,67,72,Need_Maintenance
4/22/2024,63,119,45,58,73,85,Need Maintenance
4/22/2024,62,113,51,58,57,71,Need_Maintenance
4/22/2024,60,122,50,56,61,82,Need Maintenance
4/22/2024,50,119,44,50,79,84,Good
4/22/2024,52,115,44,47,74,77,Need Maintenance
4/22/2024,48,129,45,51,79,80,Good
4/22/2024,66,108,49,58,60,73,Bad
4/22/2024,58,120,43,51,75,83,Need_Maintenance
4/22/2024,61,120,45,52,75,80,Bad
4/22/2024,63,117,44,50,74,81,Need Maintenance
4/22/2024,66,116,47,56,62,69,Bad
4/22/2024,52,117,43,52,77,95,Good
4/22/2024,47,120,50,47,76,91,Good
4/22/2024,62,123,50,57,68,84,Need_Maintenance
4/22/2024,54,116,53,49,76,86,Need Maintenance
4/22/2024,64,117,45,57,63,79,Need_Maintenance
4/22/2024,48,125,44,49,79,87,Good
4/22/2024,48,128,45,47,78,92,Good
4/22/2024,47,129,43,47,78,95,Good
4/22/2024,60,118,47,49,73,81,Need Maintenance
4/22/2024,62,120,46,49,64,75,Need_Maintenance
4/22/2024,47,117,45,52,78,85,Need Maintenance
4/22/2024,58,119,51,58,68,69,Bad
4/22/2024,56,116,53,53,77,65,Need_Maintenance
4/22/2024,47,129,41,48,79,95,Good
4/22/2024,48,125,45,49,75,90,Good
4/22/2024,50,122,44,55,63,74,Need Maintenance
4/22/2024,70,108,50,58,57,55,Bad
4/22/2024,48,127,42,49,77,95,Good
4/22/2024,53,125,44,50,79,90,Good
4/22/2024,47,129,40,50,78,95,Good
4/22/2024,66,113,50,58,57,77,Need Maintenance
4/22/2024,49,120,41,51,79,81,Good
4/22/2024,60,122,49,57,73,79,Bad
4/22/2024,60,118,45,53,76,71,Need Maintenance
4/22/2024,49,115,41,48,74,85,Need Maintenance
4/22/2024,66,119,42,51,60,74,Need_Maintenance
4/22/2024,67,125,49,58,63,71,Need Maintenance
4/22/2024,61,117,50,58,64,76,Bad
4/22/2024,59,115,51,56,76,85,Good
4/22/2024,66,109,51,58,66,73,Bad
4/22/2024,47,126,43,48,76,91,Good
4/22/2024,60,117,49,58,67,73,Bad
4/22/2024,68,108,53,58,59,56,Bad
4/22/2024,67,109,53,58,60,67,Bad
4/22/2024,56,117,43,51,69,95,Need Maintenance
4/22/2024,64,117,52,58,61,67,Bad
4/22/2024,58,123,41,58,78,76,Need Maintenance
4/22/2024,49,113,44,49,74,93,Good
4/22/2024,49,122,51,55,68,87,Bad
4/22/2024,60,118,50,57,65,73,Need Maintenance
4/22/2024,58,118,43,50,76,71,Need Maintenance
4/22/2024,69,109,53,58,60,68,Bad
4/22/2024,59,121,45,58,64,71,Need Maintenance
4/22/2024,67,120,51,58,64,81,Good
4/22/2024,50,129,45,49,76,95,Good
4/22/2024,49,124,40,47,79,95,Good
4/22/2024,56,119,45,50,71,76,Need Maintenance
4/22/2024,47,129,43,50,77,95,Good
4/22/2024,47,127,43,48,72,91,Good
4/22/2024,64,120,52,56,60,66,Need Maintenance
4/22/2024,64,118,53,57,65,72,Bad
4/22/2024,47,129,43,52,75,95,Good
4/22/2024,48,127,43,50,77,92,Good
4/22/2024,50,117,41,47,78,93,Good
4/22/2024,48,128,40,49,77,95,Good
4/22/2024,64,116,49,55,67,77,Need Maintenance
4/22/2024,49,129,42,48,75,95,Good
4/22/2024,47,115,43,51,69,94,Good
4/22/2024,47,129,45,53,76,85,Good
4/22/2024,62,122,43,50,73,94,Good
4/22/2024,63,114,44,53,73,89,Bad
4/22/2024,61,125,52,58,65,73,Good
4/22/2024,56,116,43,51,79,91,Good
4/22/2024,49,117,43,56,77,83,Good
4/22/2024,61,118,50,58,76,91,Need Maintenance
4/22/2024,69,110,52,58,57,60,Bad
4/22/2024,50,121,42,47,78,93,Good
4/22/2024,49,120,41,47,73,91,Good
4/22/2024,50,129,45,50,77,95,Good
4/22/2024,64,117,50,50,74,83,Good
4/22/2024,62,114,53,58,58,69,Need Maintenance
4/22/2024,50,123,42,51,79,92,Good
4/22/2024,59,122,47,57,76,78,Need Maintenance
4/22/2024,63,119,52,50,60,80,Bad
4/22/2024,49,128,43,50,76,95,Good
4/22/2024,64,115,48,58,63,68,Bad
4/22/2024,66,108,52,58,62,65,Bad
4/22/2024,47,129,43,52,77,91,Good
4/22/2024,63,112,50,58,56,58,Bad
4/22/2024,60,122,43,49,71,72,Need Maintenance
4/22/2024,49,129,42,48,79,95,Good
4/22/2024,47,116,45,50,77,90,Good
4/22/2024,58,120,42,50,78,85,Need Maintenance
4/22/2024,47,121,42,49,79,94,Good
4/22/2024,67,114,48,55,65,78,Need Maintenance
4/22/2024,69,119,52,58,59,81,Need Maintenance
4/22/2024,61,109,49,58,61,74,Need Maintenance
4/22/2024,63,118,51,57,65,76,Need Maintenance
4/22/2024,48,126,44,48,77,95,Good
4/22/2024,68,109,53,58,55,78,Bad
4/22/2024,65,116,53,58,58,63,Bad
4/22/2024,59,113,53,56,63,83,Bad
4/22/2024,51,128,40,49,77,92,Good
4/22/2024,62,114,53,55,61,70,Need Maintenance
4/22/2024,48,127,43,48,72,95,Good
4/22/2024,56,121,50,58,66,85,Need Maintenance
4/22/2024,47,120,46,49,77,95,Good
4/22/2024,66,108,53,58,58,67,Bad
4/22/2024,57,125,51,57,61,65,Need_Maintenance
4/22/2024,48,129,42,51,76,94,Good
4/22/2024,48,128,42,48,76,95,Good
4/22/2024,61,126,45,51,78,80,Good
4/22/2024,48,126,40,49,76,93,Good
4/22/2024,49,126,43,49,78,95,Good
4/22/2024,59,112,49,57,66,76,Bad
4/22/2024,48,128,41,51,79,95,Good
4/22/2024,60,117,46,50,63,77,Need Maintenance
4/22/2024,47,124,45,48,77,95,Good
4/22/2024,60,129,51,51,63,73,Bad
4/22/2024,50,118,45,58,76,88,Bad
4/22/2024,59,112,53,55,62,72,Need Maintenance
4/22/2024,49,119,45,56,73,83,Good
4/22/2024,50,114,45,51,78,81,Need Maintenance
4/22/2024,48,125,40,50,78,92,Good
4/22/2024,47,127,43,48,72,93,Good
4/22/2024,67,108,53,58,61,55,Bad
4/22/2024,47,126,40,50,74,95,Good
4/22/2024,66,117,50,56,64,75,Need Maintenance
4/22/2024,63,116,50,58,65,73,Need Maintenance
4/22/2024,47,121,42,51,69,79,Need Maintenance
4/22/2024,50,113,40,51,63,73,Need Maintenance
4/22/2024,47,124,41,47,79,94,Good
4/22/2024,48,127,42,51,75,89,Good
4/22/2024,60,115,45,47,73,72,Good
4/22/2024,61,115,51,57,63,62,Bad
4/22/2024,49,126,43,49,78,93,Good
4/22/2024,48,125,45,47,76,93,Good
4/22/2024,63,113,52,57,66,66,Need Maintenance
4/22/2024,47,126,43,47,77,92,Good
4/22/2024,70,108,53,58,56,55,Bad
4/22/2024,47,129,45,51,74,94,Good
4/22/2024,50,127,43,49,78,95,Good
4/22/2024,59,120,48,50,61,89,Bad
4/22/2024,49,129,45,51,73,93,Good
4/22/2024,57,119,51,58,64,72,Need Maintenance
4/22/2024,63,115,53,57,64,62,Bad
4/22/2024,61,120,51,58,65,89,Need Maintenance
4/22/2024,64,114,51,58,72,71,Need Maintenance
4/22/2024,51,117,48,53,73,71,Bad
4/22/2024,62,121,53,57,65,88,Good
4/22/2024,70,114,51,58,64,67,Bad
4/22/2024,56,121,50,58,66,80,Need_Maintenance
4/22/2024,62,117,52,57,76,59,Bad
4/22/2024,48,129,42,50,71,87,Good
4/22/2024,67,108,53,58,55,61,Bad
4/22/2024,47,120,41,49,73,92,Good
4/22/2024,61,117,50,57,65,76,Need Maintenance
4/22/2024,49,129,41,49,76,95,Good
4/22/2024,48,128,40,48,75,93,Good
4/22/2024,47,129,43,49,79,91,Good
4/22/2024,70,113,51,58,59,58,Bad
4/22/2024,60,112,50,50,73,84,Good
4/22/2024,63,112,50,57,66,83,Bad
4/22/2024,55,123,44,49,75,69,Good
4/22/2024,58,115,52,57,61,72,Good
4/22/2024,65,114,50,58,60,75,Bad
4/22/2024,58,118,49,57,66,78,Need Maintenance
4/22/2024,51,126,44,50,77,92,Need Maintenance
4/22/2024,70,109,52,58,56,59,Bad
4/22/2024,51,129,42,48,76,95,Good
4/22/2024,67,114,53,58,62,55,Bad
4/22/2024,62,118,52,54,58,92,Need Maintenance
4/22/2024,60,117,53,58,65,73,Bad
4/22/2024,60,116,50,47,60,79,Need Maintenance
4/22/2024,70,112,52,58,64,55,Bad
4/22/2024,50,124,44,51,75,95,Good
4/22/2024,58,122,50,58,63,77,Need_Maintenance
4/22/2024,59,115,50,57,69,79,Bad
4/22/2024,64,119,49,58,69,78,Bad
4/22/2024,61,109,53,58,59,68,Bad
4/22/2024,63,120,53,58,76,75,Need Maintenance
4/22/2024,49,125,40,51,76,95,Good
4/22/2024,52,113,43,49,70,95,Good
4/22/2024,67,108,51,58,60,68,Bad
4/22/2024,60,119,43,49,68,95,Good
4/22/2024,63,119,41,51,74,77,Need Maintenance
4/22/2024,47,125,44,51,76,95,Good
4/22/2024,57,123,46,46,58,80,Need Maintenance
4/22/2024,47,128,42,48,75,94,Good
4/22/2024,47,128,44,48,78,95,Good
4/22/2024,51,126,41,48,78,74,Need Maintenance
4/22/2024,50,129,42,50,77,88,Good
4/22/2024,47,124,43,51,77,92,Good
4/22/2024,61,115,49,58,67,81,Need_Maintenance
4/22/2024,47,129,40,48,75,95,Good
4/22/2024,48,121,41,49,75,76,Good
4/22/2024,63,112,51,58,63,69,Bad
4/22/2024,64,119,48,58,74,64,Bad
4/22/2024,64,116,53,58,60,63,Bad
4/22/2024,48,127,43,51,77,87,Good
4/22/2024,52,116,45,51,74,92,Good
4/22/2024,63,122,42,51,75,89,Good
4/22/2024,48,115,43,58,75,72,Good
4/22/2024,66,113,48,58,62,62,Need_Maintenance
4/22/2024,48,114,43,52,79,94,Good
4/22/2024,48,128,44,48,78,95,Good
4/22/2024,49,129,42,50,76,95,Good
4/22/2024,68,111,51,58,56,55,Bad
4/22/2024,50,122,46,51,62,91,Good
4/22/2024,59,121,42,51,64,94,Good
4/22/2024,47,127,44,50,79,95,Good
4/22/2024,61,127,44,51,64,86,Good
4/22/2024,61,125,44,48,77,94,Good
4/22/2024,67,108,53,58,63,66,Bad
4/22/2024,64,117,44,49,62,74,Need Maintenance
4/22/2024,49,115,47,51,72,74,Bad
4/22/2024,59,122,44,49,63,81,Need Maintenance
4/22/2024,61,116,42,48,71,69,Need Maintenance
4/22/2024,61,114,44,57,61,84,Good
4/22/2024,63,116,51,51,61,63,Need_Maintenance
4/22/2024,52,125,42,46,76,88,Good
4/22/2024,65,120,51,56,57,65,Need Maintenance
4/22/2024,69,111,52,56,62,66,Bad
4/22/2024,67,114,52,58,62,68,Need_Maintenance
4/22/2024,50,119,43,53,64,88,Good
4/22/2024,47,117,49,50,74,75,Good
4/22/2024,69,118,52,58,64,79,Bad
4/22/2024,61,119,44,50,73,95,Good
4/22/2024,59,118,45,52,72,72,Need Maintenance
4/22/2024,47,129,43,50,75,95,Good
4/22/2024,49,127,43,49,77,94,Good
4/22/2024,68,108,52,58,61,72,Bad
4/22/2024,47,129,40,47,77,95,Good
4/22/2024,62,117,52,57,67,82,Need Maintenance
4/22/2024,62,129,46,50,75,82,Good
4/22/2024,49,125,42,49,78,95,Good
4/22/2024,50,122,50,50,77,68,Good
4/22/2024,58,129,43,50,76,95,Good
4/22/2024,49,123,46,51,75,82,Need_Maintenance
4/22/2024,51,125,45,48,75,86,Good
4/22/2024,51,126,42,50,79,92,Good
4/22/2024,64,115,53,58,66,73,Need_Maintenance
4/22/2024,60,113,50,56,60,78,Need Maintenance
4/22/2024,62,117,49,58,67,76,Need Maintenance
4/22/2024,57,121,41,52,60,73,Need_Maintenance
4/22/2024,64,113,50,57,65,86,Bad
4/22/2024,56,117,48,54,63,71,Need Maintenance
4/22/2024,59,119,49,51,60,89,Need Maintenance
4/22/2024,49,129,43,48,75,90,Good
4/22/2024,48,124,43,47,78,95,Good
4/22/2024,63,116,53,56,65,76,Need Maintenance
4/22/2024,47,129,40,49,79,95,Good
4/22/2024,59,121,45,57,62,87,Bad
4/22/2024,62,129,50,56,65,75,Good
4/22/2024,51,117,46,52,59,78,Good
4/22/2024,47,129,42,51,76,92,Good
4/22/2024,48,126,45,52,75,91,Good
4/22/2024,47,127,43,48,74,87,Good
4/22/2024,47,127,43,47,74,95,Good
4/22/2024,67,120,47,58,70,84,Bad
4/22/2024,60,124,44,50,75,83,Need Maintenance
4/22/2024,50,115,42,51,77,90,Need Maintenance
4/22/2024,51,121,48,52,74,69,Need Maintenance
4/22/2024,47,126,51,58,66,79,Good
4/22/2024,67,110,53,58,57,65,Bad
4/22/2024,58,114,43,58,71,76,Need Maintenance
4/22/2024,48,127,42,50,76,95,Good
4/22/2024,52,128,43,49,72,94,Good
4/22/2024,48,125,42,50,74,92,Good
4/22/2024,66,120,51,58,61,71,Bad
4/22/2024,47,118,42,50,73,71,Bad
4/22/2024,61,120,51,52,56,79,Good
4/22/2024,56,121,48,50,60,78,Need Maintenance
4/22/2024,47,126,40,49,77,94,Good
4/22/2024,66,110,53,58,62,55,Bad
4/22/2024,66,108,53,58,59,56,Bad
4/22/2024,63,118,52,57,79,82,Bad
4/22/2024,59,119,46,51,64,81,Need Maintenance
4/22/2024,50,129,41,46,78,94,Good
4/22/2024,47,126,44,48,79,95,Good
4/22/2024,47,129,44,48,79,95,Good
4/22/2024,49,118,40,50,74,94,Good
4/22/2024,65,118,51,52,56,71,Need Maintenance
4/22/2024,50,128,45,48,76,91,Good
4/22/2024,59,118,51,58,65,75,Need Maintenance
4/22/2024,48,125,42,49,73,95,Good
4/22/2024,59,116,44,52,64,89,Need Maintenance
4/22/2024,64,113,46,58,57,68,Bad
4/22/2024,55,113,52,58,57,75,Need Maintenance
4/22/2024,69,115,52,58,65,64,Bad
4/22/2024,66,122,47,50,77,93,Good
4/22/2024,65,114,53,58,59,56,Bad
4/22/2024,61,121,53,58,67,80,Need_Maintenance
4/22/2024,62,114,44,55,62,74,Bad
4/22/2024,68,108,53,58,55,55,Bad
4/22/2024,70,108,50,58,59,55,Bad
4/22/2024,47,122,43,50,79,92,Good
4/22/2024,61,121,46,58,68,65,Need_Maintenance
4/22/2024,47,123,42,46,79,94,Good
4/22/2024,49,125,41,47,76,95,Good
4/22/2024,61,112,50,58,62,60,Need Maintenance
4/22/2024,47,112,40,50,75,95,Good
4/22/2024,58,118,52,57,60,83,Need_Maintenance
4/22/2024,63,119,50,50,61,71,Need Maintenance
4/22/2024,50,126,44,49,75,91,Good
4/22/2024,58,122,48,56,67,81,Need Maintenance
4/22/2024,63,121,45,49,72,77,Bad
4/22/2024,47,127,43,48,78,95,Good
4/22/2024,47,129,42,48,75,95,Good
4/22/2024,64,110,53,58,61,61,Bad
4/22/2024,65,124,48,57,60,63,Need Maintenance
4/22/2024,67,110,53,58,58,77,Bad
4/22/2024,56,120,45,53,75,94,Need Maintenance
4/22/2024,50,127,46,51,76,87,Good
4/22/2024,59,117,51,56,60,76,Need Maintenance
4/22/2024,58,111,48,53,74,70,Bad
4/22/2024,49,119,44,50,71,90,Good
4/22/2024,66,129,43,51,73,71,Need_Maintenance
4/22/2024,58,118,44,52,61,87,Need_Maintenance
4/22/2024,48,129,41,50,76,95,Good
4/22/2024,49,126,43,52,76,91,Good
4/22/2024,49,119,40,49,77,95,Good
4/22/2024,59,123,52,58,66,77,Bad
4/22/2024,63,121,51,58,62,80,Need Maintenance
4/22/2024,61,116,45,50,69,62,Need Maintenance
4/22/2024,50,128,40,50,76,94,Good
4/22/2024,48,117,48,51,76,80,Need Maintenance
4/22/2024,65,114,51,58,60,68,Need_Maintenance
4/22/2024,65,108,52,58,58,63,Bad
4/22/2024,68,108,53,58,55,62,Bad
4/22/2024,64,118,52,57,62,73,Need Maintenance
4/22/2024,59,113,45,57,77,82,Bad
4/22/2024,61,118,52,58,59,69,Need Maintenance
4/22/2024,69,117,49,58,65,69,Bad
4/22/2024,47,126,44,50,79,95,Good
4/22/2024,63,117,51,58,75,75,Need Maintenance
4/22/2024,66,108,51,58,62,63,Bad
4/22/2024,62,113,52,57,64,76,Bad
4/22/2024,51,128,42,50,76,92,Good
4/22/2024,52,126,45,49,73,95,Need Maintenance
4/22/2024,62,122,44,58,63,81,Need Maintenance
4/22/2024,57,114,44,58,61,83,Need Maintenance
4/22/2024,60,116,53,58,63,73,Bad
4/22/2024,50,119,41,50,76,68,Need Maintenance
4/22/2024,63,114,50,55,62,81,Need Maintenance
4/22/2024,63,113,51,58,61,73,Good
4/22/2024,47,126,44,48,78,90,Good
4/22/2024,50,123,41,51,77,95,Good
4/22/2024,63,120,53,56,63,76,Bad
4/22/2024,48,117,46,50,73,87,Good
4/22/2024,47,127,40,48,79,95,Good
4/22/2024,60,125,53,58,59,59,Bad
4/22/2024,47,124,42,47,76,92,Good
4/22/2024,64,116,51,58,62,85,Need Maintenance
4/22/2024,47,129,42,50,73,93,Good
4/22/2024,64,117,43,55,77,67,Need Maintenance
4/22/2024,48,127,43,49,77,90,Good
4/22/2024,47,129,44,49,79,88,Good
4/22/2024,47,126,40,53,78,95,Good
4/22/2024,49,126,42,52,72,90,Good
4/22/2024,50,124,44,50,72,94,Good
4/22/2024,47,127,42,47,78,94,Good
4/22/2024,47,125,50,51,67,69,Need Maintenance
4/22/2024,48,128,42,50,78,92,Good
4/22/2024,51,128,40,48,79,89,Good
4/22/2024,57,120,52,58,61,91,Need Maintenance
4/22/2024,63,112,53,58,60,68,Bad
4/22/2024,47,116,44,50,73,77,Need Maintenance
4/22/2024,47,120,44,51,79,77,Good
4/22/2024,47,119,43,55,72,73,Good
4/22/2024,58,115,49,57,66,72,Need_Maintenance
4/22/2024,56,122,46,49,61,82,Good
4/22/2024,58,111,46,58,58,78,Bad
4/22/2024,47,127,45,49,78,95,Good
4/22/2024,47,129,43,50,76,95,Good
4/22/2024,65,117,50,58,65,78,Need_Maintenance
4/22/2024,47,124,42,50,73,90,Good
4/22/2024,47,128,44,48,75,94,Good
4/22/2024,56,115,51,58,66,82,Need_Maintenance
4/22/2024,47,127,42,49,72,95,Good
4/22/2024,62,121,43,51,73,76,Need Maintenance
4/22/2024,62,120,52,58,61,75,Need Maintenance
4/22/2024,48,126,41,49,78,95,Good
4/22/2024,64,120,49,55,58,74,Need Maintenance
4/22/2024,56,120,50,55,63,72,Need Maintenance
4/22/2024,47,129,41,47,78,94,Good
4/22/2024,57,115,43,49,75,88,Need Maintenance
4/22/2024,47,129,42,49,71,95,Good
4/22/2024,60,115,50,56,61,67,Need Maintenance
4/22/2024,66,118,52,58,63,80,Bad
4/22/2024,49,119,52,48,78,74,Good
4/22/2024,48,127,41,51,78,89,Good
4/22/2024,68,110,45,58,61,77,Bad
4/22/2024,59,120,49,58,61,86,Need Maintenance
4/22/2024,61,112,53,58,63,75,Bad
4/22/2024,53,124,47,58,75,59,Bad
4/22/2024,60,113,43,58,61,60,Need_Maintenance
4/22/2024,47,115,43,50,72,82,Good
4/22/2024,58,122,44,51,71,87,Good
4/22/2024,60,124,49,52,76,66,Good
4/22/2024,61,119,42,50,72,61,Good
4/22/2024,58,120,52,58,61,68,Bad
4/22/2024,60,119,45,58,71,95,Need Maintenance
4/22/2024,52,128,41,49,78,93,Good
4/22/2024,50,127,40,51,78,95,Good
4/22/2024,48,127,41,50,73,95,Good
4/22/2024,50,128,41,47,79,92,Good
4/22/2024,59,117,51,58,62,68,Need Maintenance
4/22/2024,70,109,53,58,59,76,Bad
4/22/2024,59,117,52,58,63,66,Need_Maintenance
4/22/2024,64,116,53,58,60,77,Bad
4/22/2024,60,115,42,57,75,80,Need Maintenance
4/22/2024,65,115,53,58,62,75,Need Maintenance
4/22/2024,51,129,42,51,79,94,Good
4/22/2024,47,122,40,50,78,94,Good
4/22/2024,47,125,43,48,75,94,Good
4/22/2024,60,120,48,55,59,64,Need Maintenance
4/22/2024,53,122,43,52,74,95,Good
4/22/2024,70,109,51,58,64,55,Bad
4/22/2024,47,126,42,48,76,95,Good
4/22/2024,58,118,50,58,58,77,Need_Maintenance
4/22/2024,58,115,46,52,71,90,Good
4/22/2024,70,116,52,57,60,66,Need Maintenance
4/22/2024,49,129,42,48,71,90,Good
4/22/2024,59,127,43,50,75,76,Good
4/22/2024,70,110,53,58,60,60,Bad
4/22/2024,61,117,50,55,63,75,Need_Maintenance
4/22/2024,47,126,41,49,78,95,Good
4/22/2024,65,113,52,58,64,66,Bad
4/22/2024,70,117,53,58,62,59,Bad
4/22/2024,66,116,52,58,60,68,Bad
4/22/2024,58,113,51,55,64,76,Need Maintenance
4/22/2024,52,127,46,50,76,89,Need_Maintenance
4/22/2024,47,127,42,49,73,89,Good
4/22/2024,59,118,53,58,65,73,Bad
4/22/2024,50,125,43,50,77,89,Good
4/22/2024,61,122,51,58,63,72,Need_Maintenance
4/22/2024,56,120,44,58,78,74,Bad
4/22/2024,50,127,45,49,79,93,Good
4/22/2024,49,125,41,48,77,92,Good
4/22/2024,48,125,42,50,76,89,Good
4/22/2024,62,121,47,58,67,80,Need Maintenance
4/22/2024,59,116,43,49,75,75,Good
4/22/2024,48,129,41,48,78,93,Good
4/22/2024,70,109,52,58,58,66,Bad
4/22/2024,59,116,51,58,56,66,Need Maintenance
4/22/2024,62,117,52,57,63,74,Bad
4/22/2024,50,129,42,49,72,94,Need_Maintenance
4/22/2024,62,122,45,55,76,80,Need Maintenance
4/22/2024,60,129,44,47,70,95,Need Maintenance
4/22/2024,49,129,43,52,76,93,Good
4/22/2024,61,113,43,58,72,69,Need Maintenance
4/22/2024,59,124,53,51,77,81,Good
4/22/2024,47,128,43,52,76,82,Good
4/22/2024,60,129,42,48,79,95,Good
4/22/2024,49,126,43,49,79,93,Good
4/22/2024,53,126,45,49,73,80,Need Maintenance
4/22/2024,47,126,40,48,79,95,Good
4/22/2024,47,129,42,52,74,93,Good
4/22/2024,48,128,41,50,75,95,Good
4/22/2024,59,114,52,55,62,71,Bad
4/22/2024,47,127,44,50,76,95,Need Maintenance
4/22/2024,48,115,42,51,78,93,Good
4/22/2024,48,126,43,48,77,93,Good
4/22/2024,52,126,45,52,76,91,Good
4/22/2024,47,127,43,48,76,92,Good
4/22/2024,63,116,49,58,64,77,Need_Maintenance
4/22/2024,60,119,49,58,66,75,Good
4/22/2024,70,111,53,58,59,61,Bad
4/22/2024,48,126,45,52,75,93,Good
4/22/2024,47,129,40,47,79,93,Good
4/22/2024,47,129,40,50,78,94,Good
4/22/2024,66,119,52,58,66,70,Bad
4/22/2024,62,117,50,58,61,72,Bad
4/22/2024,54,118,52,58,64,85,Need Maintenance
4/22/2024,47,128,42,49,78,95,Good
4/22/2024,49,123,40,49,75,81,Good
4/22/2024,47,118,43,49,77,95,Good
4/22/2024,51,128,43,52,79,94,Good
4/22/2024,63,114,50,58,64,82,Need Maintenance
4/22/2024,65,117,50,58,65,79,Need_Maintenance
4/22/2024,47,117,45,52,67,95,Good
4/22/2024,51,128,46,53,76,95,Good
4/22/2024,62,122,44,46,79,86,Good
4/22/2024,62,121,51,58,63,70,Need_Maintenance
4/22/2024,66,112,51,58,58,55,Bad
4/22/2024,52,119,43,58,61,74,Good
4/22/2024,59,119,49,58,63,75,Need Maintenance
4/22/2024,61,114,47,56,65,84,Need Maintenance
4/22/2024,60,117,43,48,77,78,Bad
4/22/2024,51,125,43,50,77,86,Good
4/22/2024,58,116,52,57,60,80,Need Maintenance
4/22/2024,47,129,45,50,79,91,Good
4/22/2024,52,118,47,50,73,91,Need Maintenance
4/22/2024,47,125,42,49,79,94,Good
4/22/2024,65,117,50,57,62,59,Need Maintenance
4/22/2024,60,118,46,49,59,74,Bad
4/22/2024,67,122,49,57,60,66,Need Maintenance
4/22/2024,48,128,41,49,75,95,Good
4/22/2024,50,112,49,49,61,69,Bad
4/22/2024,61,119,50,58,62,76,Bad
4/22/2024,47,129,40,50,79,95,Good
4/22/2024,57,125,41,49,76,94,Good
4/22/2024,47,124,44,50,75,95,Good
4/22/2024,61,113,49,58,64,65,Bad
4/22/2024,60,120,46,50,72,80,Need Maintenance
4/22/2024,63,109,53,58,59,68,Bad
4/22/2024,64,118,52,58,64,60,Bad
4/22/2024,49,128,42,48,72,88,Good
4/22/2024,70,108,50,58,58,55,Bad
4/22/2024,60,119,40,58,67,90,Good
4/22/2024,47,127,40,46,79,95,Good
4/22/2024,47,126,40,47,76,95,Good
4/22/2024,62,117,53,54,62,65,Need Maintenance
4/22/2024,70,108,51,56,58,60,Bad
4/22/2024,48,120,44,49,78,93,Good
4/22/2024,68,120,50,58,59,74,Need Maintenance
4/22/2024,57,129,42,49,78,95,Good
4/22/2024,47,112,44,48,75,89,Good
4/22/2024,58,116,53,58,61,66,Bad
4/22/2024,59,115,43,58,62,75,Need_Maintenance
4/22/2024,47,125,42,50,73,95,Good
4/22/2024,70,110,53,58,65,68,Bad
4/22/2024,67,121,51,58,67,87,Need_Maintenance
4/22/2024,64,119,52,57,62,77,Need_Maintenance
4/22/2024,70,109,51,58,60,60,Bad
4/22/2024,47,126,44,50,77,95,Good
4/22/2024,62,116,50,51,77,76,Good
4/22/2024,64,115,51,58,63,91,Bad
4/22/2024,48,128,41,50,78,94,Good
4/22/2024,47,128,43,50,72,93,Good
4/22/2024,47,129,42,50,78,95,Good
4/22/2024,64,117,44,51,76,95,Bad
4/22/2024,58,120,50,58,61,69,Need Maintenance
4/22/2024,47,129,44,50,79,93,Good
4/22/2024,61,117,42,48,72,83,Bad
4/22/2024,47,117,41,50,65,85,Good
4/22/2024,59,119,52,58,65,86,Good
4/22/2024,61,117,50,58,67,72,Need_Maintenance
4/22/2024,62,120,42,49,79,91,Need_Maintenance
4/22/2024,60,113,53,58,67,67,Need_Maintenance
4/22/2024,49,128,43,49,77,93,Good
4/22/2024,64,117,50,58,59,74,Need Maintenance
